id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brand,combined_features
28731,women,Apparel,Topwear,kurtas,white,summer,2012,ethnic,W Women Printed White & Green Kurta,w,women kurtas white w ethnic summer w women printed white & green kurta
49706,men,Free Items,Free Gifts,free gifts,blue,summer,2012,casual,Park Avenue Men Blue Printed Tie,park,men free gifts blue park casual summer park avenue men blue printed tie
16802,men,Apparel,Topwear,shirts,purple,fall,2011,casual,Highlander Men Stripes Purple Shirt,highlander,men shirts purple highlander casual fall highlander men stripes purple shirt
55359,women,Personal Care,Nails,nail polish,gold,spring,2017,casual,Revlon Golden Touch Nail Enamel 384,revlon,women nail polish gold revlon casual spring revlon golden touch nail enamel 384
19076,women,Apparel,Topwear,kurtas,purple,fall,2011,ethnic,W Women Block Print Purple Kurta,w,women kurtas purple w ethnic fall w women block print purple kurta
27779,men,Accessories,Wallets,wallets,brown,winter,2015,casual,Bulchee Men Brown Wallet,bulchee,men wallets brown bulchee casual winter bulchee men brown wallet
53892,women,Accessories,Bags,handbags,pink,summer,2012,casual,Kiara Women Dark Pink Handbag,kiara,women handbags pink kiara casual summer kiara women dark pink handbag
52940,women,Apparel,Saree,sarees,yellow,summer,2012,ethnic,FNF Yellow Sari,fnf,women sarees yellow fnf ethnic summer fnf yellow sari
39471,women,Apparel,Topwear,kurtis,beige,summer,2012,ethnic,Diva Women Beige Kurti,diva,women kurtis beige diva ethnic summer diva women beige kurti
14769,men,Apparel,Topwear,shirts,blue,fall,2011,formal,Arrow Men Stripes Blue Shirts,arrow,men shirts blue arrow formal fall arrow men stripes blue shirts
33977,women,Apparel,Topwear,tops,black,summer,2012,casual,Femella Women Printed Black Top,femella,women tops black femella casual summer femella women printed black top
58446,women,Accessories,Watches,watches,white,winter,2016,casual,Fossil Women White Dial Chronograph Watch,fossil,women watches white fossil casual winter fossil women white dial chronograph watch
36439,men,Footwear,Shoes,sports shoes,black,summer,2012,sports,Spinn Men Cubic Black Sports Shoes,spinn,men sports shoes black spinn sports summer spinn men cubic black sports shoes
59594,women,Apparel,Saree,sarees,rust,fall,2012,ethnic,FNF Rust Wedding Collection Sari,fnf,women sarees rust fnf ethnic fall fnf rust wedding collection sari
5930,men,Footwear,Shoes,casual shoes,black,summer,2011,casual,ADIDAS Men's Sheridan Black Shoe,adidas,men casual shoes black adidas casual summer adidas men's sheridan black shoe
33379,women,Accessories,Wallets,wallets,purple,fall,2012,casual,Baggit Women Yuvraj Jhuti Purple Wallet,baggit,women wallets purple baggit casual fall baggit women yuvraj jhuti purple wallet
38791,men,Apparel,Topwear,tshirts,blue,summer,2012,casual,Batman Men Crew Neck Blue T-shirt,batman,men tshirts blue batman casual summer batman men crew neck blue t-shirt
39643,men,Footwear,Shoes,casual shoes,white,summer,2012,casual,Lotto Men White Casual Shoes,lotto,men casual shoes white lotto casual summer lotto men white casual shoes
41759,girls,Apparel,Dress,dresses,navy blue,summer,2012,casual,Doodle Girls Navy Blue Dress,doodle,girls dresses navy blue doodle casual summer doodle girls navy blue dress
11029,women,Apparel,Topwear,tops,purple,fall,2011,casual,Jealous 21 Women Check Purple Tops,jealous 21,women tops purple jealous 21 casual fall jealous 21 women check purple tops
58674,women,Apparel,Topwear,kurtas,pink,summer,2012,ethnic,ALayna Women Pink Kurta,alayna,women kurtas pink alayna ethnic summer alayna women pink kurta
15489,women,Footwear,Shoes,heels,black,spring,2013,formal,Carlton London Women Black Solid Pumps,carlton,women heels black carlton formal spring carlton london women black solid pumps
11815,men,Footwear,Shoes,casual shoes,black,summer,2013,casual,Playboy Men Casual Black Casual Shoes,playboy,men casual shoes black playboy casual summer playboy men casual black casual shoes
55957,women,Personal Care,Lips,lipstick,red,spring,2017,casual,Colorbar Take Me As I Am Mischievous Wine Lipstick 008,colorbar,women lipstick red colorbar casual spring colorbar take me as i am mischievous wine lipstick 008
22039,women,Apparel,Topwear,kurtas,cream,fall,2011,ethnic,Vishudh Women Self Printed Cream Kurta,vishudh,women kurtas cream vishudh ethnic fall vishudh women self printed cream kurta
50419,men,Footwear,Shoes,formal shoes,brown,summer,2012,formal,U.S. Polo Assn. Men Brown Derby Formal Shoes,u.s. polo assn.,men formal shoes brown u.s. polo assn. formal summer u.s. polo assn. men brown derby formal shoes
28503,men,Apparel,Bottomwear,shorts,grey,summer,2012,sports,Nike Men Tempo 2 in 1 Grey Shorts,nike,men shorts grey nike sports summer nike men tempo 2 in 1 grey shorts
6789,men,Apparel,Topwear,shirts,green,summer,2011,casual,Timberland Men Meriden White Check Shirt,timberland,men shirts green timberland casual summer timberland men meriden white check shirt
54885,women,Accessories,Jewellery,necklace and chains,blue,fall,2012,casual,Ivory Tag Women Mesh Cluster Turquoise Blue and Cream Necklace,ivory,women necklace and chains blue ivory casual fall ivory tag women mesh cluster turquoise blue and cream necklace
19244,men,Apparel,Topwear,tshirts,green,fall,2011,casual,Puma Men Printed Green T-shirt,puma,men tshirts green puma casual fall puma men printed green t-shirt
22805,men,Apparel,Topwear,tshirts,blue,fall,2011,casual,Locomotive Men Blue Printed Tshirt,locomotive,men tshirts blue locomotive casual fall locomotive men blue printed tshirt
49534,women,Accessories,Bags,clutches,black,summer,2010,casual,Rocia Women Black Clutch,rocia,women clutches black rocia casual summer rocia women black clutch
8613,men,Apparel,Topwear,tshirts,purple,fall,2011,casual,Scullers Men Purple Polo T-Shirt,scullers,men tshirts purple scullers casual fall scullers men purple polo t-shirt
2329,men,Apparel,Topwear,tshirts,grey,fall,2010,casual,Reebok Men Force India Grey T-shirt,reebok,men tshirts grey reebok casual fall reebok men force india grey t-shirt
34960,women,Apparel,Saree,sarees,beige,summer,2012,ethnic,Fabindia Women H& Printed Beige Sari,fabindia,women sarees beige fabindia ethnic summer fabindia women h& printed beige sari
35248,men,Footwear,Shoes,casual shoes,white,summer,2012,casual,Numero Uno Men White Shoes,numero,men casual shoes white numero casual summer numero uno men white shoes
47668,women,Accessories,Scarves,scarves,blue,summer,2012,casual,Femella Women Blue & White Scarf,femella,women scarves blue femella casual summer femella women blue & white scarf
17118,women,Accessories,Bags,clutches,black,winter,2015,casual,Lino Perros Women Classic Black Clutch,lino perros,women clutches black lino perros casual winter lino perros women classic black clutch
19082,women,Apparel,Topwear,kurtis,off white,fall,2011,ethnic,W Women Floral Print Off White Kurti,w,women kurtis off white w ethnic fall w women floral print off white kurti
9507,men,Apparel,Topwear,shirts,white,fall,2011,formal,John Miller Men Stripes White Shirts,john,men shirts white john formal fall john miller men stripes white shirts
17924,men,Apparel,Bottomwear,track pants,navy blue,fall,2011,sports,Nike Men Casual Navy Blue Track Pant,nike,men track pants navy blue nike sports fall nike men casual navy blue track pant
53866,women,Apparel,Topwear,kurtis,blue,summer,2012,ethnic,W Women Blue Kurti,w,women kurtis blue w ethnic summer w women blue kurti
38557,men,Apparel,Topwear,tshirts,blue,summer,2012,casual,Nike Men Polo Club Blue T-shirt,nike,men tshirts blue nike casual summer nike men polo club blue t-shirt
24108,men,Footwear,Flip Flops,flip flops,navy blue,fall,2012,casual,Playboy Men Navy Blue Casual Flip Flops,playboy,men flip flops navy blue playboy casual fall playboy men navy blue casual flip flops
56528,women,Personal Care,Lips,lipstick,pink,spring,2017,casual,Streetwear Satin Smooth Pinkaboo Lipstick 35,streetwear,women lipstick pink streetwear casual spring streetwear satin smooth pinkaboo lipstick 35
45903,men,Accessories,Watches,watches,blue,winter,2016,casual,Maxima Men Blue Dial Watch,maxima,men watches blue maxima casual winter maxima men blue dial watch
39485,unisex,Accessories,Bags,backpacks,green,summer,2015,casual,Wildcraft Unisex Green Hydrator Backpack,wildcraft,unisex backpacks green wildcraft casual summer wildcraft unisex green hydrator backpack
33983,women,Apparel,Bottomwear,stockings,black,summer,2012,casual,Femella Women Black Stockings,femella,women stockings black femella casual summer femella women black stockings
4218,girls,Apparel,Topwear,tshirts,purple,summer,2011,casual,Disney Kids Girl's Purple Disney Jeans Kidswear,disney,girls tshirts purple disney casual summer disney kids girl's purple disney jeans kidswear
32851,women,Footwear,Shoes,heels,purple,winter,2012,casual,Grendha Women Claudia Purple Flats,grendha,women heels purple grendha casual winter grendha women claudia purple flats
59560,women,Accessories,Jewellery,bangle,silver,summer,2013,casual,Lucera Silver Bangle,lucera,women bangle silver lucera casual summer lucera silver bangle
1558,unisex,Accessories,Water Bottle,water bottle,blue,fall,2010,sports,Quechua Easy-to-Carry Blue Water Bottle,quechua,unisex water bottle blue quechua sports fall quechua easy-to-carry blue water bottle
38765,boys,Apparel,Topwear,tshirts,green,summer,2012,casual,Gini and Jony Boys Printed Green T-shirt,gini & jony,boys tshirts green gini & jony casual summer gini and jony boys printed green t-shirt
4816,men,Apparel,Topwear,tshirts,white,summer,2011,sports,ADIDAS Men's AP ST White Black T-shirt,adidas,men tshirts white adidas sports summer adidas men's ap st white black t-shirt
58680,women,Apparel,Topwear,kurtas,pink,fall,2012,ethnic,Alayna Women Pink Kurta,alayna,women kurtas pink alayna ethnic fall alayna women pink kurta
59752,women,Apparel,Innerwear,briefs,cream,summer,2014,casual,Avirate Cream Brief,avirate,women briefs cream avirate casual summer avirate cream brief
46588,women,Footwear,Shoes,heels,gold,winter,2012,casual,Catwalk Women Golden Heels,catwalk,women heels gold catwalk casual winter catwalk women golden heels
42914,women,Accessories,Belts,belts,pink,summer,2012,casual,French Connection Women Pink Belt,french connection,women belts pink french connection casual summer french connection women pink belt
54871,women,Accessories,Jewellery,necklace and chains,red,fall,2012,casual,Ivory Tag Women Tangled Coral Red Necklace,ivory,women necklace and chains red ivory casual fall ivory tag women tangled coral red necklace
12658,men,Apparel,Topwear,shirts,white,fall,2011,casual,Probase Men Stripes White Shirts,probase,men shirts white probase casual fall probase men stripes white shirts
35846,women,Footwear,Shoes,casual shoes,green,fall,2012,casual,Kelme Women Green Dalila Casual Shoes,kelme,women casual shoes green kelme casual fall kelme women green dalila casual shoes
42128,men,Footwear,Shoes,casual shoes,grey,summer,2012,casual,Nike Men Grey Avid Shoes,nike,men casual shoes grey nike casual summer nike men grey avid shoes
30508,women,Apparel,Innerwear,bra,black,summer,2017,casual,Lovable Women Spice Black Bra,lovable,women bra black lovable casual summer lovable women spice black bra
48412,men,Apparel,Topwear,tshirts,white,summer,2012,casual,French Connection Men White T-shirt,french connection,men tshirts white french connection casual summer french connection men white t-shirt
34994,women,Apparel,Saree,sarees,mustard,summer,2012,ethnic,Fabindia H& Printed Mustard Cotton Mull Sari,fabindia,women sarees mustard fabindia ethnic summer fabindia h& printed mustard cotton mull sari
15825,men,Apparel,Innerwear,innerwear vests,red,summer,2016,casual,Facit Men Sportz Red Innerwear Vest,facit,men innerwear vests red facit casual summer facit men sportz red innerwear vest
38301,men,Accessories,Wallets,wallets,black,summer,2012,casual,Reid & Taylor Men Black Wallet,reid & taylor,men wallets black reid & taylor casual summer reid & taylor men black wallet
15019,men,Apparel,Topwear,sweatshirts,black,fall,2011,casual,ADIDAS Men Printed Black Sweatshirts,adidas,men sweatshirts black adidas casual fall adidas men printed black sweatshirts
45769,women,Personal Care,Fragrance,deodorant,red,spring,2017,casual,Lomani Women Deo,lomani,women deodorant red lomani casual spring lomani women deo
30950,women,Apparel,Topwear,tops,yellow,summer,2012,casual,Fabindia Women Yellow Top,fabindia,women tops yellow fabindia casual summer fabindia women yellow top
28193,men,Accessories,Eyewear,sunglasses,gold,winter,2016,casual,Ray-Ban Men Aviator Gold Sunglasses,ray-ban,men sunglasses gold ray-ban casual winter ray-ban men aviator gold sunglasses
6319,unisex,Footwear,Flip Flops,flip flops,navy blue,spring,2012,casual,Puma Unisex Arizona Navy Blue Flip Flop,puma,unisex flip flops navy blue puma casual spring puma unisex arizona navy blue flip flop
26835,men,Apparel,Bottomwear,trousers,brown,summer,2012,casual,Highlander Men Brown Trousers,highlander,men trousers brown highlander casual summer highlander men brown trousers
49998,women,Apparel,Innerwear,briefs,multi,winter,2015,casual,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties,hanes,women briefs multi hanes casual winter hanes women pack of two no panty line - cotton stretch boyleg panties
29041,men,Apparel,Bottomwear,track pants,navy blue,summer,2012,sports,ADIDAS Men Navy Blue Track Pants,adidas,men track pants navy blue adidas sports summer adidas men navy blue track pants
31882,women,Accessories,Stoles,stoles,orange,summer,2012,ethnic,Fabindia Women Mughal Printed Orange Stole,fabindia,women stoles orange fabindia ethnic summer fabindia women mughal printed orange stole
9351,men,Accessories,Socks,socks,black,fall,2011,casual,Puma Men Sport Pack of 3 Pairs Black Sock,puma,men socks black puma casual fall puma men sport pack of 3 pairs black sock
48076,men,Apparel,Topwear,tshirts,brown,summer,2012,casual,French Connection Men Brown T-shirt,french connection,men tshirts brown french connection casual summer french connection men brown t-shirt
18706,men,Apparel,Innerwear,briefs,white,summer,2016,casual,Hanes Men Ultimate White Brief,hanes,men briefs white hanes casual summer hanes men ultimate white brief
26009,women,Personal Care,Fragrance,perfume and body mist,gold,spring,2017,casual,TOUS Women Gold Eau De Parfum 90 ml,tous,women perfume and body mist gold tous casual spring tous women gold eau de parfum 90 ml
